id	created_at	text	author_id
1712246675983704262	2023-10-11T23:19:54.000Z	@PhilipBLee @CollinRugg @bennyjohnson Same reason they didn’t when we evacuated Afghanistan	1157790282370301952
1712244982680064392	2023-10-11T23:13:10.000Z	While we’re on the topic of palestine, please don’t forget about Afghanistan, they’ve had tremendous loss due to the earthquakes over the last week  that’s wiped out entire villages. thanks	1430822724155416579
1712243489159688703	2023-10-11T23:07:14.000Z	Please help stranded Americans return home from Israel by giving to https://t.co/7tjMWqvOsf this is the same organization that helped Americans trapped in Afghanistan. #IsrealUnderAttack #USA	246029962
1712243334704664653	2023-10-11T23:06:37.000Z	@rebelforgoodUS @III111III111III @DschlopesIsBack @GlassesLove9 MAGA are not “TOO” bright. An escalation of war would’ve sent thousands of U.S. soldiers to battle, costing U.S. substantially more money and loss of U.S. lives. <<newline>><<newline>>Afghanistan War cost U.S. $300 Million a day for 20yrs. Biden’s withdrawal was the most successful in history. https://t.co/RmIP5OjeVa	1219880654810337280
1712243179368431905	2023-10-11T23:06:00.000Z	@saint2e @Scribulatora except some European countries have already evacuated lol, just like Afghanistan, were late, again. To the detriment of Canadians there.	3390254679
1712242808164171948	2023-10-11T23:04:32.000Z	@DefiantBaptist @marcopollno @davereaboi @benshapiro @TuckerCarlson Lol, imagine advocating war from the comfort of your moms Subaru. <<newline>><<newline>>Monkeys like u learned nothing from CV19, Afghanistan, Iraq WMDs, Trump pee tape, subprime is contained, inflation is transitory, the vax stops the spread…….<<newline>><<newline>>Babies missing heads!!!! Ooof lol	1585767769097883648
1712241254388416666	2023-10-11T22:58:21.000Z	"@smoess18 I thought about you and other Jewish friends on TT and also did not know what to say to you or anyone else about the horrific loss of life -everywhere. Afghanistan losses were created by mother nature; losses elsewhere created by ""man""."	1568881446
1712228651704443023	2023-10-11T22:08:16.000Z	@simonateba Didn’t he say the same thing to the Americans stuck in Afghanistan after the disastrous US surrender? Why do they hate Americans. If there are ILLEGALS trapped there, likely they will send Air Force One to pick them up…….	4124127933
1712228542656729346	2023-10-11T22:07:50.000Z	Ally?<<newline>>Allies r mutual acts<<newline>>@israel all take<<newline>>@idf has NEVER fought w US in conflict<<newline>>Not Korea (loss)<<newline>>Not Iran (CIA-Shah)<<newline>>Not Vietnam-loss<<newline>>Not Cuba-loss<<newline>>Not Grenada-Bigly win<<newline>>Not Nicaragua-loss<<newline>>Panama?<<newline>>Not Kuwait-Iraq (Kuwait owes US Ts)<<newline>>Not Afghanistan-loss<<newline>>Not Iraq2-TBA<<newline>>Not Syria https://t.co/GZ2vvGFaaf	1449770029
1712228501162545654	2023-10-11T22:07:41.000Z	@BrendonLeslie Markwayne Mullin did the same thing in Afghanistan in 2021 because the Biden Admin didn't care to rescue any trapped Americans.	837421777190006785
1712223933972246550	2023-10-11T21:49:32.000Z	@friedman_yitz Sad for your troubles and glad you’re safe. Lack of US support of its citizens trapped in Israel likely a political byproduct of the Afghanistan withdrawal debacle.	1585796468052459521
1712223218608521632	2023-10-11T21:46:41.000Z	@SarahHuckabee @askeen13 The dems and Obama have done this one , Afghanistan, all caos here, AND Ukraine ! They work for Obama, and someone needs to do something about it. They are killing thousands a DAY. Not to mention the 100,000 missing KIDS. Again, THEY know where the kids are ! #Terrorists !	1106250711044632580
1712222536186946020	2023-10-11T21:43:58.000Z	people are worried that 100 000 people will be killed or injured in Gaza just as million murdered and injured in Afghanistan and Iraq after 9/11 https://t.co/GiIP23bRfk	1599382449246687233
1712221124942016666	2023-10-11T21:38:22.000Z	@Sprinter99800 No tears for 243,000 killed in the Afghanistan<<newline>>No tears for 1,120,000 killed in Iraq<<newline>>No tears for  613,407 killed in Syria<<newline>>No tears for  1,500,000 Dead and Injured in Ukraine	72612231
1712220701283795223	2023-10-11T21:36:41.000Z	@TheAnalien @ChuckCallesto Because he’s had a lot of loss in his life. Her lost his wife &amp; daughter in a car accident then he lost his son Beau to brain cancer due to burn pits in Iraq or Afghanistan. Then supporting Hunter with his addictions. That humbles a person. ❤️‍🩹	1468828014842687491
1712213812495990924	2023-10-11T21:09:18.000Z	@JodiSAnne @GarethCliff 1 million children live in Gaza , scared<<newline>><<newline>>but somehow racists find reason to justify 100 000 to be killed and injured in gaza , even after million killed in afghanistan and iraq <<newline>><<newline>>😱<<newline>><<newline>>https://t.co/ioirODUnuu	1599382449246687233
1712213586989420673	2023-10-11T21:08:25.000Z	@theblaze Then again it has  been how many days that you have sat on your hand while a Florida congressman has in the meanwhile personally picked up stranded Americans! Other countries in Europe have already evacuated their people . It's Afghanistan all over again!	1049327989496864768
1712212651252560305	2023-10-11T21:04:42.000Z	@NurseRatch3t @taznt64 @Kara54908966 @therrienv @endGQP @ahriman61621 @America1Eagle1 @TMceochaidh @judisimms2 @SherryH40982123 @GrandellRich @ThomasS03901268 @actuarymelissa @DaMenstraulSho @SaltyTanker2 @Carmatta1 @EyeH8Trump @JCDash4 @TruAmericanOG @TetraQammon @Luckboxwinnerr @PPitstopII @Ferahgo684 @ChicagotoMaine @VVersace911 @notsocorret @Angelic47552931 @trueblueusa1 @MIRANDAMOON666 @Serenity3_18 @honeywhite2022 @LacarpetronM @Gburgralph58 @TimFaulkner81 @lll_weeks @Ringo102359 @Rob25864425 @samtosane @KeelKeel13 @ReginaM57 @FLYNN6411 @PatroitDebi @GodsArmyOfHmrs @DarcPaladin @DanLandis14 Given the situation in in April and the months following, why would people put themselves in that situation? https://t.co/WmulHLxFD0	2784618230
1712211518081655016	2023-10-11T21:00:11.000Z	@theblaze Democrats don't have a real good track record of helping Americans trapped overseas....Clinton with Somalia, Hilary with Benghazi, Biden with Afghanistan.	1653191399578189826
1712211357465014421	2023-10-11T20:59:33.000Z	Know why we can't take care of our INJURED WAR FIGHTERS, who lost legs and arms in Iraq &amp; Afghanistan- who have PTSD from all the bullshit they saw over there? <<newline>>BECAUSE WE SEND ALL OUR $$ YO FOREIGN NATIONS whenever they can drum up a REASON! <<newline>>WHAT ABOUT AMERICA?	1331765803922939907
1712209747372392737	2023-10-11T20:53:09.000Z	@DMLaBar @POTUS For what? What he did to those in Afghanistan? Releasing money to a terrorist country, saving one in Russia leaving others, ignoring Palestine OH, delayed Maui to vacation, denies inflation, overspending, ignores our border &amp; our homeless, etc. You are thankful for this? How sad.	958353755002494976
1712207069330186723	2023-10-11T20:42:31.000Z	@dom_lucre Did you also send help to the homeless due to earthquakes in #Afghanistan?	523740439
1712206706120560835	2023-10-11T20:41:04.000Z	@mehdirhasan There shouldn't be equal mourning. After 9/11, when we went to war with Afghanistan, do you think I mourned as much for Taliban sympathizers who might have been killed or injured, as I did for people killed in the 9/11 attacks? Of course not!	1401646296398663680
1712204092456534108	2023-10-11T20:30:41.000Z	@POTUS You abandoned Americans in Afghanistan <<newline>><<newline>>Now you have forced Americans trapped in Israel to fend for themselves to get home. https://t.co/bcdOLW4Q19	967803463534104576
1712203524010872996	2023-10-11T20:28:25.000Z	@MEMRIReports It seems everything is very clear right now. <<newline>>Very very clear. In all countries involved 2 are missing : North Korea and Afghanistan.Then we have a team of countries which just want to destroy and kill anyone else who doesn't approve their religion and behaviour. Kill and destroy	3634953261
1712202938263769281	2023-10-11T20:26:06.000Z	@bennyjohnson @CoryMillsFL He says.  Our military did NOT intentionally leave anybody behind in Afghanistan. Americans were warned to leave/contact our embassy as early as April of 21.  Ignoring those warnings was a bad decision they made. <<newline>><<newline>>We evacuated every American who presented for same.	1269737683213049858
1712202853131919524	2023-10-11T20:25:46.000Z	Between this and Afghanistan, every Canadian should understand that in the event you are trapped abroad during an international incident, you're on your own. #cdnpoli https://t.co/VpPcUZGfLR	950051591767257088
1712202084878352549	2023-10-11T20:22:42.000Z	@JoeBiden <<newline>><<newline>>WHAT IN THE NAME OF GOD ARE YOU DOING FOR THE AMERICAN'S TRAPPED IN ISRAEL? <<newline>><<newline>>22 AMERICAN'S KILLED UNKNOWN NUMBER COULD HAVE BEEN TAKEN HOSTAGE BY HAMAS<<newline>><<newline>>JOE BRIBEM WHO ABANDONED AMERICAN'S IN AFGHANISTAN &amp; NOW ISRAEL <<newline>><<newline>>IMPEACH THIS INCOMPETENT FOOL	1445131052939296768
1712201174118527027	2023-10-11T20:19:05.000Z	@Marshal93824692 @MattWalshBlog Proudly served and separated.<<newline>><<newline>>We were lied to about 9/11, Afghanistan, Iraq and Vietnam... hindsight is 20/20.<<newline>><<newline>>We did nothing in those places but squander money and lives, for literally nothing other than make the military industrial complex richer.	1702357310796894209
1712200239862382938	2023-10-11T20:15:22.000Z	post 9/11 foreign policy blunders that have cost American lives, trillions of taxpayer funds and credibility in the world include but are not limited to:<<newline>><<newline>>Ukraine<<newline>>Israel<<newline>>Afghanistan<<newline>>Iraq<<newline>>Syria<<newline>>Libya<<newline>>Mexico<<newline>><<newline>>what are we missing that have been screwed up?	19940334
1712200016633471130	2023-10-11T20:14:29.000Z	@Ign_J_Reilly @LittleEgypt1965 @friedman_yitz @DemocratPlague It’s not wrong. How many people did Trump evacuate from Afghanistan in 2020 in the 11 months after he signed the surrender to the Taliban? He literally released more Taliban prisoners back onto the battlefield (5,000) than the number of Afghan allies he evacuated during that time	1517625983561609217
1712199333800747463	2023-10-11T20:11:46.000Z	@ABC Like they did for Americans trapped in Afghanistan . What could possibly go wrong 🤦‍♂️	1443291524368723969
1712198906098975086	2023-10-11T20:10:04.000Z	@EricJenson19 @Chris_Becker2 @CollinRugg @CitizenFreePres Trump made the agreement with the taliban to leave Afghanistan and bragged it couldn’t be stopped.  That terrorist attack was tragic As were the loss of 1,000s of our people during that war.	1413855828
1712197332463190519	2023-10-11T20:03:49.000Z	@RKING90210 @DC_Draino The chaos that has been occurring under the Biden Regime is how world wars get started, 🤡. <<newline>>- Three countries have already been invaded (Afghanistan, Ukraine and Israel) <<newline>>- Three US Embassies have already been evacuated (Afghanistan, Ukraine and Sudan) with a potential fourth in… https://t.co/VmN5ytVNPf https://t.co/P56l8dgZJP	1586026418819022854
1712193794722922570	2023-10-11T19:49:46.000Z	You know what I remember when Politicians cost us North Korea, Vietnam, Iraq the 1t time, the second time, Afghanistan, Ukraine 1st time, Russia after WWII and I am sure I am missing some but point is politicians don't need to lose Israel also. https://t.co/NFdp0ZU6kZ	1671941760933658626
1712191953217941586	2023-10-11T19:42:27.000Z	@atensnut Are you suffering from a loss of memory? In February 2020, the United States, Trump admin., and the Taliban reached a deal, known as the Doha Agreement, under which the United States agreed to withdraw all U.S. forces from Afghanistan by May 2021.	1637959819008114689
1712189661752258921	2023-10-11T19:33:20.000Z	@JoeBiden @SecBlinken @SecDef at least 22 dead and who know how many held hostage. Will you repeat Afghanistan debaucle and leave them to fend for themselves??  Why aren't flags at half mast for this loss of AMERICANS??	1597398725080633346
1712189316083101714	2023-10-11T19:31:58.000Z	@Moqaowmat1 @FazalManawi It's the British who made sure that Tajikistan and Uzbekistan (which has the largest Tajik population) are separated from today's Afghanistan in order increase the Pashtun domination in Afghanistan to destabilize the region	1178373299731959808
1712188519383445715	2023-10-11T19:28:48.000Z	US walked into trap 2001 responding to 9/11 invading Afghanistan then Iraq 2003 getting trapped in quagmire. Israel about to walk into trap responding to Hamas invasion by invading Gaza with yet more war crimes https://t.co/VC80UCniTC	1445119592
1712188285680844921	2023-10-11T19:27:52.000Z	@KhaledBeydoun Well almost 4000 plus people died nd 9000 plus injured and still alot missin under the rubble unfortunate situation in Afghanistan	1182051658714505216
1712187461185499462	2023-10-11T19:24:36.000Z	Deepest condolences to ppl who have suffered loss &amp; may #Afghanistan recover quickly. This looks devastating! 💔💔💔 #AfghanistanEarthquake https://t.co/M0YtkneVKh	1406889263648579586
1712186854236205312	2023-10-11T19:22:11.000Z	@DoodlesTrks I wonder how many people are still missing from the botched Afghanistan retreat	799801911851491329
1712186411409924421	2023-10-11T19:20:26.000Z	Asian team table after 2 matches each<<newline>>India - 2 matches 2 won 2 position on table<<newline>>Pakistan- 2 matches 2 won 3 place in table.<<newline>>Afghanistan-2 match 2 loss<<newline>>Sri lanka - 2 match 2 loss <<newline>>Bangladesh-2 match 1 won 1 loss	1211314566602182656
1712258866195357896	2023-10-12T00:08:20.000Z	@LiveNLe76530636 @AOC Has mentioned we have US weapons in Hamas’s hands, killing Israelis and Americans in Israel. They are actively killing  citizens and holding people hostage. How dare we bring up the close to billion dollars in US weapons Biden left behind intact in Afghanistan.	74964516
1712258015972426212	2023-10-12T00:04:57.000Z	@Kabulicious_ It is not an Afghani who is saying. It is an Islamist who is saying this. Your cult makes you hate non-muslims. Afghans has nothing to do with this hate. Islamists came and destroyed Afghanistan, like Iran, Pakistan.<<newline>>We know history, now bark you Islamist as much as you want.	1509365164197351429
1712256692849709206	2023-10-11T23:59:42.000Z	Thinking for no reason of how a 20-year US military presence in Afghanistan left nothing intact *but* the Taliban.	2413261541
1712256330893840792	2023-10-11T23:58:16.000Z	@ChrisDJackson why shouldn't we believe him, he was very successful in getting Americans out of Afghanistan, you democrats are a fucking lost cause	2341324801
1712255916358119518	2023-10-11T23:56:37.000Z	@IDF @SecBlinken You should know that America has lost wars in Iraq, Syria, and Afghanistan, so you and your allies will face annihilation in Gaza.<<newline>><<newline>>Do you know that you have America, which is now weaker than before, but Palestinians have Allah, which has power over everything at their back?	952188629123784706
1712255865796125146	2023-10-11T23:56:25.000Z	@Ostrov_A Yeah, this is why the US lost in Afghanistan.  They underestimated the depths of evil that humans would sink to.<<newline>><<newline>>Same thing happened in Afghanistan.  Little kids, yes.	1683612710624464896
1712254714992107877	2023-10-11T23:51:50.000Z	As our eyes are on Palestine, don't forget Afghanistan! <<newline>>Two earthquakes, lots of destruction, they need our help too<<newline>><<newline>>Raise awareness and donate as much as you can to provide aid, may Allah protect them ameen https://t.co/M0pXI0ATPq	999381214149644288
1712253843625406716	2023-10-11T23:48:23.000Z	Barack Obama is to blame for our open borders, child trafficking, leaving weapons in Afghanistan and this terrorist attack in Israel. You can get stick sand in head syndrome but that’s what I truly believe. Bidens oatmeal brains doesn’t function enough to plan that destruction.	1019756820087353346
1712253180090982685	2023-10-11T23:45:44.000Z	@zoe_habibi Yup! Good luck trying to tell any of your liberal normie friends though. It’s like telling them ISIS wouldn’t exist if America didn’t invade Iraq and Afghanistan. It just gets you labeled anti-American and all nuance is lost. (And I am anti-American but not like they think lol)	340145013
1712252389380460788	2023-10-11T23:42:36.000Z	@therealjec71 @davidmweissman I haven't met a veteran of Vietnam, Iraq, or Afghanistan who can even attend their child's Christmas program without needing to leave for a break.  These are broken men.  The military broke them.	928706506371031040
1712252200607432814	2023-10-11T23:41:51.000Z	@RepMTG You need to find were the weapons came from maybe Afghanistan or Ukraine, how did  Israeli tanks get destroyed by pipe 💣 bombs ?, maybe a javelin rocket from 🇺🇦 or a n&gt;law rocket, your president  can't  even clean is own arse with out care worker Jill, ups sorry Dr Jill's help.	1588960827838799880
1712252187701604765	2023-10-11T23:41:48.000Z	@nib95_ @has2crime Ah no man now you just lost a follower for trying to make excuses for the fuckin middle east. For God sakes look at Afghanistan's fuckin situation and all they've done.<<newline>><<newline>>They're fuckin 3rd world barbarians and always will be because they refuse to change so fuck off	1674573663968931840
1712252099004710922	2023-10-11T23:41:27.000Z	@foxnewspolitics What the hell has PinnochiJoe Biden  and the children who are whispering in his ear, done to OUR WORLD? Not only have THEY destroyed OUR ECONOMY; WE are living in a state of terror around the world (ie: Israel, Afghanistan, Ukraine, soon Taiwan). We need some grown-ups to step in	32133963
1712250904567566449	2023-10-11T23:36:42.000Z	@FringeViews @LindseyGrahamSC America sponsors terrorism, genocide and war crimes in Iraq, Afghanistan, Libya, Syria, Japan, Vietnam, Yemen, Sudan, Lebanon and Gaza. You destroyed the Middle East for the sake of Israel, child killers. https://t.co/XiIhHVOefy	1256349706545967105
1712250558751342738	2023-10-11T23:35:19.000Z	"@newsandpics @michaelwhite Horrible thing to happen to anyone. One of our guests was a very handsome ex-Sergeant who in Afghanistan had lost both legs and had only one arm to cuddle his wee daughters. His mother told me he had been 6'5"" and refused now to go to hotels and many public places. Heartbreaking!"	1689079679364349952
1712250466313093600	2023-10-11T23:34:57.000Z	@DevilD0g_ @Jaeger5Jaeger @jakeshieldsajj @reedsarts @IDF @Israel Keep in mind that you will lose the same way you lost in Vietnam and Afghanistan.	1672695016433565697
1712250350051201319	2023-10-11T23:34:30.000Z	@real_dealG @BroBilalShakir What is apparent is that they are seeking to join the UN. They even appointed a UN rep by the name of Suhail Shaheen. They are also protecting ancient buddhists statues in Afghanistan's national museum in Kabul. In Islam, all idols must be destroyed. The above are verifilable.	1596020842084896770
1712250201891656171	2023-10-11T23:33:54.000Z	@jakeshieldsajj The US has lost Ukraine and Afghanistan. You want it to lose it's last stronghold also in the Middle East?	1177590674801270784
1712249830909874624	2023-10-11T23:32:26.000Z	@AwesomePawn @BoiFenti @spectatorindex I know if someone told the US to call truce with Afghanistan after 9/11, the US would have told them to get lost.	2175242330
1712248409531240918	2023-10-11T23:26:47.000Z	@Larterlia No. You are wrong.<<newline>><<newline>>The US lost in Vietnam, Iraq and Afghanistan for 1 reason, the enemy over a long time got help from others. Gaza will get no help. 3 weeks tops.	3234321342
1712248260427952329	2023-10-11T23:26:11.000Z	From Palestine, Afghanistan, and Syria alone we have lost thousands over the span of a few days 🥀 May Allah allow this ummah to rise stronger than ever from these calamities	1472229325688684546
1712248096531611883	2023-10-11T23:25:32.000Z	@niiravmodi Muslim player????????<<newline>><<newline>>You guys are sooo broken 😡 <<newline>><<newline>>He is a Cricket player from Afghanistan 🇦🇫	296117825
1712248066915328263	2023-10-11T23:25:25.000Z	@GeorgeTakei He's orchestrated this since our pull out of Afghanistan. He wants us in a war. He's funded &amp; armed orgs that have called for our destruction the last few days. It's a political move to turn the economy around, unite us, and make him look like a hero for the next election.	1669333524258619392
1712247720545599929	2023-10-11T23:24:03.000Z	"@Richard25950910 @3cCustom ""Attacked and then fled""<<newline>>We destroyed what was Afghanistan. We spent another 17 years trying to build it back up, with people's freedom in mind. The people rejected being free. We left. Your gaslighting is as weak as your summary of events."	1516526969755774980
1712246872579113308	2023-10-11T23:20:41.000Z	@antonioguterres What is the lack of American weapons in Iraq, Afghanistan and Syria, they lost there, what is the lack of French weapons in Africa, they also lost there. In the last 20 years there has been a trend of large countries losing out to small countries. Israel will also be destroyed.	180602757
1712245704813408292	2023-10-11T23:16:02.000Z	@jumbozum @clashreport I don't need anyone, but they cry in front of every television camera they see, begging Israel to stop knocking them out.<<newline>><<newline>>Russia lost in Ukraine, Afghanistan, Japan, World War I and others.<<newline>><<newline>>And there is Palestinian ISIS asking them for help.💀<<newline>><<newline>>I think now they are screwed<<newline>><<newline>>Lol https://t.co/mQzPY3noso	1551956349893885952
1712245694596055330	2023-10-11T23:16:00.000Z	@The_Ops_Room This is impressive and I have absolutely no doubt about the capabilities of our armed forces, but why do keep losing wars we enter into? We recently lost in both Afghanistan and Iraq. Our armed forces didn’t lose those wars, our politicians did.	1518688638334349312
1712244247888335081	2023-10-11T23:10:15.000Z	@KaldaOlenu @ajamubaraka Yes, yes yes and if you recall, iraqis threw babies out of incubators and later had weapons of mass destruction, and Osama bin Laden was in Afghanistan I know they lied last time, but this time they’re telling us the truth, because they’d never lied to us about a war, would they?	1691759633487028225
1712243245994918137	2023-10-11T23:06:16.000Z	@ThomasI47446274 @clashreport we dont need Russia, fighting cowards who are only strong against civilians is no problem. USA lost Vietnam, Afghanistan, Iraq, failed coup attemts in Cuba, Turkey and Venezuella. You will also lose your proxy wars in Ukraine and Palestine. But you won Panama and Grenada at least	1698770779721129984
1712242448955588725	2023-10-11T23:03:06.000Z	@AaronParnas Did you see that Afghanistan withdrawal? No he is not the leader anyone needs. Ask the parents that lost their children if he was the right leader for that BS operation.  You are delusional.	1471328798440361987
1712242231468232844	2023-10-11T23:02:14.000Z	@begottensun Israel was defeated in Gaza by Hamas in the past. It was then defeated by Hezbollah in Lebanon. Israel's weakness is its firepower. Firepower means nothing when fighting against guerrilla armies. The USA lost to the Taliban in Afghanistan. <<newline>>Israel is moving into a trap.	1439879680514011136
1712241264211489129	2023-10-11T22:58:23.000Z	@BekrarYusuf John Pliger has been selling the lie about America since 1973 in Vietnam. Always an American conspiracy. Saddam? Lured into Kuwait, Soviets? Lured into Afghanistan. Putin? Lured into Ukraine. Always same lie. America bad. Venezuela collapse? All America's fault.	1632428761357463555
1712238908161905145	2023-10-11T22:49:02.000Z	Iran had no hand in Hezbollah attack on Israel! Really??? This is what the,so called experts and advisors,are telling the world??? You know these experts and advisors that told the world that there were Weapons of Mass Destruction in Afghanistan!😂😂😂	3765648497
1712236413251453401	2023-10-11T22:39:07.000Z	Sadly,  Taliban destroyed this.<<newline>>Afghanistan is where empire dies.. https://t.co/AsKlEKLJRQ	141929557
1712236349154034102	2023-10-11T22:38:52.000Z	@BitcoinMagazine Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712236246515192050	2023-10-11T22:38:27.000Z	@rovercrc Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712236204572242323	2023-10-11T22:38:17.000Z	@Bitcoin Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712236173257572736	2023-10-11T22:38:10.000Z	@ElonMuskAOC Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712236135160631424	2023-10-11T22:38:01.000Z	It will be spoon-fed until there's no other narrative left.<<newline>>Netyanhu is running with the lies created to justify Israel's genocide of the Palestinians.<<newline>>No verification will be needed! they destroyed Iraq, Afghanistan on his lies.<<newline>>Now, they will annihilate Palestine, ON HIS LIES! https://t.co/10td4lfpj4	87240930
1712236091246268643	2023-10-11T22:37:50.000Z	@rezahajilou Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712236062003564728	2023-10-11T22:37:43.000Z	@Jayecane Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712235959033458871	2023-10-11T22:37:19.000Z	@AIToolReport Assistance to people affected by earthquakes in Afghanistan .Tether wallet address trc20.<<newline>>TK6wVNSKkseiHNfkrET3cdMhhKVWN7wpDZ	1494738617138302977
1712235749263675587	2023-10-11T22:36:29.000Z	Biden screw rules of war.  You fight a war to win.  That’s why we lost nam and Afghanistan you politician’s need to let the military fight to win	1142453870397984768
1712235583622316505	2023-10-11T22:35:49.000Z	@MarshaBlackburn Sorry, Senator. You lost me with sending 'any and all military equipment needed to Israel'. Let them get our equipment back from the Iranians who took possession of it when it was left in Afghanistan. BB knew that's what would happen. He wants this war. #MAUI	1637271153621233666
1712234525043106225	2023-10-11T22:31:37.000Z	@meshaeels @MochaLite @AirCanada You're confused. <<newline>>Iraq and Afghanistan were to separate conflicts.  Afghanistan was because of 9\11. Iraq was because the government lied about their weapons of mass destruction.<<newline>><<newline>>I don't trust our government any more than I trust ISIS or Hamas.	1257341773879238656
1712233700250062982	2023-10-11T22:28:20.000Z	@IanJaeger29 Biden’s stability: Afghanistan &amp; abandonment of equipment,13 soldiers lost; Vladimir Putin’s opportunistic invasion of Ukraine; China’s escalating threats to Taiwan; Turkey’s new de facto alliance with Russia; Drone encounters with U.S. air force in Syria; &amp; now Hamas/ Iran.	1584921676717776896
1712233467788906877	2023-10-11T22:27:25.000Z	Another quake strikes western Afghanistan; official says more homes destroyed - Reuters https://t.co/288zHPX8H4	3989285963
1712233374830698741	2023-10-11T22:27:02.000Z	@flackospalace @Sprinter99800 Dawg they ain’t never win. Afghanistan, LOST, Iraq, LOST, Iran, LOST, Lebanon, LOST, and for 70+ years Palestine, LOST	1050864736147918848
1712233206039155003	2023-10-11T22:26:22.000Z	@UFCfan716 @vipscafe25 @MAGA20224 @benshapiro Yeah i can see how much problems you solved after you started a war (and lost it) in Iraq after you believed what Bush told you without question, or Afghanistan or Syria or when your republican party sided with the Russian terrorists	1465401886245335046
1712232627862708420	2023-10-11T22:24:04.000Z	@CBSNews @MajorCBS Neocon Biden war plan: Biden gives Iran $6 billion- Hoping Iran uses funds to buy black market weapons from Ukraine and Afghanistan and train Hamas for attack- Israel slow to respond? Allow some collateral damage?  Western media point out Iran involved- US will now attack Iran	1459281547396141058
1712231576178671850	2023-10-11T22:19:54.000Z	@charliekirk11 We're going to go into Afghanistan, destroy the terrorists, and install a government friendly to Western interests.<<newline>><<newline>>20 years, trillions of dollars, and millions of lost lives later... failure. It's worse than ever over there.<<newline>><<newline>>For once, can't we try something else?	719936137972871168
1712231063773229508	2023-10-11T22:17:51.000Z	When Japan attacked Pearl Harbor, the US entered a two front world war, and destroyed Germany and Japan.  When Al Queda attacked the US in 2001, the US launched long and deadly wars against Afghanistan and Iraq.	1675877176749506561
1712230553972617539	2023-10-11T22:15:50.000Z	IN THE NEWS: “100% of the houses in one of the districts in Herat… destroyed,” Save the Children Afghanistan's @ArshadSave told @ABCNews, as he described the devastation left behind by #Afghanistan earthquakes and the impact on affected communities. https://t.co/60jxVdsjDB	1062905481247711232
1712230489304789225	2023-10-11T22:15:35.000Z	I met someone today who lives in another reality. He claims that the Taliban does not control Afghanistan and the United  States did not leave billions of dollars of military equipment over there. I did not want to argue with him. He clearly was damaged upstairs.	108105927
1712230042653106305	2023-10-11T22:13:48.000Z	@AOC Our 20-year war in Afghanistan...more than 432,000 civilians have been killed in the fighting since 2001. Millions of people living in the war zones have also been displaced by war.	1349818837105983488
1712229355533881493	2023-10-11T22:11:04.000Z	@vonderleyen Western world destroyed Iraq, Syria, Libya, Afghanistan, Yemen and Palestine.	1658701275184402433
1712227590621049299	2023-10-11T22:04:03.000Z	@RNCResearch we need to retreat from the world politics every dollar we spend in so called aid just causes more damage whether it be Ukraine Israel Afghanistan Iran Africa we need to be like Japan and concentrate on happiness of the citizens while making America grate aging lets be xenophobic	2831368780
1712227006014689455	2023-10-11T22:01:44.000Z	@benonwine The illusive weapons of mass destruction ? Middle East Road Map? Thousands of our troops and innocent individuals maimed and killed in Afghanistan and Iraq. Failed Devolution? Mass uncontrolled Immigration ?  #SirKierStarmer Special Advisor 😱	303194903
1712226532456886714	2023-10-11T21:59:51.000Z	You're being mislead on most information. Remind me of Iraq no weapons of destruction funded and Afghanistan and lies to destroying Black  committee and Black Wall streets. Where is the proof. By white America	2945110306
1712226407760134604	2023-10-11T21:59:21.000Z	@disclosetv Is this the same as weapons of mass destruction in Afghanistan?	58483750
1712226200389615706	2023-10-11T21:58:32.000Z	Idlib, Syria is bleeding<<newline>>Gaza, Palestine is bleeding<<newline>>Herat, Afghanistan is destroyed<<newline>><<newline>>if you show selective outrage and not all suffering of the Muslims you are a filthy munafiq	1700836154755485696
1712225535487516893	2023-10-11T21:55:53.000Z	Stop using terrorism by non-state actors as a pretext to invade and destroy countries, to kill hundrends of thousands of people, displace millions. Afghanistan, Iraq, Syria, Gaza... Where does it stop?	1346482417134047237
1712224266668909005	2023-10-11T21:50:51.000Z	@benshapiro STOP. SPREADING. LIES.<<newline>><<newline>>Israel are bombing innocent Palestinians in Gaza right now and they've been oppressing their people for 75 years! What about the United States bombing of Iraq and Afghanistan over terrorists that were never found and lies of weapons of mass destruction???	1353264896972996609
1712224205545029696	2023-10-11T21:50:36.000Z	Another quake strikes western Afghanistan; official says more homes destroyed https://t.co/MCiFaVxk0k	387164450
